X,Y,OBJECTID,THNAME,THTYPE,FEE,STEWARD,DATAOWNER,COMMENTS,GlobalID,BATTrailheadID
-105.800208266957,40.2396964301722,285,East Inlet,Trailhead,ParkEntrance,https://www.nps.gov/romo/planyourvisit/rules_regulations.htm,Rocky Mountain National Park,,{5AD4DB5A-4CCB-4305-8CDA-AEDB26DBF8FE},RMNP-{D4B784A7-D8D6-400D-BF78-1865C98A0F34}
-105.814408077689,40.2568318315124,286,North Inlet,Trailhead,ParkEntrance,https://www.nps.gov/romo/planyourvisit/rules_regulations.htm,Rocky Mountain National Park,,{06D72AFC-CD2C-42C5-9900-0C46FCBC111C},RMNP-{A2D1E34C-FCEE-4B23-A8A4-9E8CED506A9F}
-105.56657353943,40.2080188288573,287,Wild Basin,Trailhead,ParkEntrance,https://www.nps.gov/romo/planyourvisit/rules_regulations.htm,Rocky Mountain National Park,,{99DE66E0-F169-4C4D-BF38-D84351DBEC6F},RMNP-{D27C13AF-A29B-404B-BEDD-F43E3FF46FD1}
-105.537787748396,40.3066257262732,288,Lily Lake,Trailhead,ParkEntrance,https://www.nps.gov/romo/planyourvisit/rules_regulations.htm,Rocky Mountain National Park,,{D8B40792-1AE0-4FD2-90AF-14BD2FE8D23E},RMNP-{95E3E70A-E8B3-4180-BB4C-BF23195B34D5}
-105.615618207718,40.356189665662,289,Cub Lake,Trailhead,ParkEntrance,https://www.nps.gov/romo/planyourvisit/rules_regulations.htm,Rocky Mountain National Park,,{E8D5C975-8819-403C-8ED8-7B583DFEF57E},RMNP-{EDA02BDE-C38E-46BB-8E20-DE60038EAC31}
-105.6192575677,40.3571440700437,290,Fern Lake Winter Parking,Trailhead,ParkEntrance,https://www.nps.gov/romo/planyourvisit/rules_regulations.htm,Rocky Mountain National Park,,{2BBFF36C-5B78-4983-A6E6-C1912D71D0F1},RMNP-{90846683-4001-40CE-8762-CB5530C39EDF}
-105.630978219589,40.3548928976212,291,Fern Lake,Trailhead,ParkEntrance,https://www.nps.gov/romo/planyourvisit/rules_regulations.htm,Rocky Mountain National Park,,{1B28CC72-227D-4A60-A361-1A07D06F8C2E},RMNP-{3EE045AB-7F77-4265-94A1-5628012CA567}
-105.856873319547,40.3281826969166,292,Bowen-Gulch Connector,TrailAccess,ParkEntrance,https://www.nps.gov/romo/planyourvisit/rules_regulations.htm,Rocky Mountain National Park,,{073AC4A1-AAFB-4D8C-AF8A-72DFFB36CDD3},RMNP-{EE70E447-1F9E-4EBB-B9A0-1D16133A1EE4}
-105.854578839953,40.3727218017414,293,Holzwarth Historic Site,Trailhead,ParkEntrance,https://www.nps.gov/romo/planyourvisit/rules_regulations.htm,Rocky Mountain National Park,,{4D997084-4285-4E43-AB02-E0B2361BA669},RMNP-{00C8985B-B919-4715-BAC6-CD8B84F0BF06}
-105.730317472052,40.4348694197454,294,Chapin Creek,TrailAccess,ParkEntrance,https://www.nps.gov/romo/planyourvisit/rules_regulations.htm,Rocky Mountain National Park,,{25A5B49A-47F2-4145-A1AF-4B5FBA9F4E20},RMNP-{B4DF2179-1816-4917-89B3-6E9CDF12D592}
-105.656766612794,40.4135095804096,295,Endovalley,Trailhead,ParkEntrance,https://www.nps.gov/romo/planyourvisit/rules_regulations.htm,Rocky Mountain National Park,,{B72DF91A-ACA7-439A-BBCE-1D487661421B},RMNP-{1797948D-AF86-4544-AB00-256289D6542D}
-105.609935857795,40.3869792407775,296,Deer Mountain,Trailhead,ParkEntrance,https://www.nps.gov/romo/planyourvisit/rules_regulations.htm,Rocky Mountain National Park,,{1173D6C1-3BCE-4A57-BEB6-6021580BAD79},RMNP-{9C1E4553-4388-405C-854F-F5A05BD8DBBC}
-105.596390364645,40.3706723700766,297,Upper Beaver Meadows,TrailAccess,ParkEntrance,https://www.nps.gov/romo/planyourvisit/rules_regulations.htm,Rocky Mountain National Park,,{4E28108F-3468-4E6D-9302-312679C6BB2A},RMNP-{0FEAC7D5-2BCC-44DF-96DF-55B5B9DEDB74}
-105.592853689286,40.3699281226545,298,Upper Beaver Meadows,TrailAccess,ParkEntrance,https://www.nps.gov/romo/planyourvisit/rules_regulations.htm,Rocky Mountain National Park,,{3C87B65B-7BD0-42AF-A1EA-77B094F8949D},RMNP-{DDE4B41B-592F-41BD-BA03-7D771EFE1C33}
-105.613516473347,40.3576959139672,299,Livery,TrailAccess,ParkEntrance,https://www.nps.gov/romo/planyourvisit/rules_regulations.htm,Rocky Mountain National Park,,{C8A82A94-958C-4DC2-92FC-598D4E6B2E72},RMNP-{D094F1D9-4D83-49A8-A7A5-5583BB06D626}
-105.551418583294,40.2108246192355,300,Wild Basin Winter Parking,Trailhead,ParkEntrance,https://www.nps.gov/romo/planyourvisit/rules_regulations.htm,Rocky Mountain National Park,,{02D969BC-BC60-4742-B1CA-B981F0D2DE63},RMNP-{5353B308-B8A3-4EBB-8B68-4CB3DCB31DE6}
-105.825867129387,40.2403682706689,301,East Shore,Trailhead,ParkEntrance,https://www.nps.gov/romo/planyourvisit/rules_regulations.htm,Rocky Mountain National Park,,{7373C96A-9E57-4F37-8B3A-B17A1C25604E},RMNP-{0EE2383E-96E7-4AF5-A8AD-8844717CDBD6}
-105.560941668537,40.2083498388992,302,Finch Lake,Trailhead,ParkEntrance,https://www.nps.gov/romo/planyourvisit/rules_regulations.htm,Rocky Mountain National Park,,{01E7E095-2277-45D6-AFAD-7D74C1320235},RMNP-{27813F62-27DD-4038-957D-0AF1ADA22984}
-105.294118661278,39.9306415110748,303,North Picnic Area Parking,Trailhead,None,http://cpw.state.co.us/,State of Colorado,,{91535476-10CD-41B9-B05B-F3451B97C2AB},CPW-ELDPKG006
-105.290249311024,39.9295624746544,304,Fowler,Trailhead,None,http://cpw.state.co.us/,State of Colorado,,{FE1EB7B6-8EEA-4229-A139-3EE669F0FD88},CPW-ELDPKG007
-105.166640714704,39.9287536945606,305,Coalton Trailhead,Trailhead,None,http://www.bouldercounty.org/pages/default.aspx,Town of Superior,,{61883545-B609-428D-B69E-ED45B0281952},SUPR- 1
-105.169442100138,39.948992613855,306,Mayhoffer Singletree Trailhead,TrailAccess,None,http://www.bouldercounty.org/pages/default.aspx,Town of Superior,,{A12CFFCE-7B91-4453-9739-3E5A6EC559EE},SUPR- 2
-105.165790706324,39.9532123219232,307,Coal Creek Regional,TrailAccess,None,http://superiorcolorado.gov/,Town of Superior,,{83B8CB81-06E3-44C7-99CD-47EE266AE19D},SUPR- 3
-105.159159094962,39.9301120308945,308,Rock Creek Regional,Trailhead,None,http://superiorcolorado.gov/,Town of Superior,,{BFF2898A-4327-435F-8E7A-6961CDB9522B},SUPR- 4
-105.150585407702,39.930056269579,309,Rock Creek Regional,Trailhead,None,http://superiorcolorado.gov/,Town of Superior,,{278675FA-C4A7-4E29-8E6B-B2C0FC9D6942},SUPR- 5
-105.142641288539,39.9370313436019,310,Autrey Park,Trailhead,None,http://superiorcolorado.gov/,Town of Superior,,{B014B7C5-DBD2-47CC-85EF-658A93234221},SUPR- 6
-105.155114023458,39.9383889729175,311,North Pool,TrailAccess,None,http://superiorcolorado.gov/,Town of Superior,,{38E51AF9-8DCC-4DC1-9F7C-AD43CA8D4829},SUPR- 7
-105.155296784805,39.921387615638,312,South Pool,TrailAccess,None,http://superiorcolorado.gov/,Town of Superior,,{CA47C4F1-28A9-430B-93F9-67020B5F1279},SUPR- 8
-105.160032017568,39.9428331717903,313,Purple Park,Trailhead,None,http://superiorcolorado.gov/,Town of Superior,,{76550790-CB5F-429A-893D-95ACB527B8D9},SUPR- 9
-105.167505966596,39.9574819566776,314,BRT,TrailAccess,None,http://superiorcolorado.gov/,Town of Superior,,{D292E57D-1629-4693-84DD-F9A63BF82627},SUPR- 10
-105.165168870027,39.948053699141,315,Oerman-Roche,Trailhead,None,http://superiorcolorado.gov/,Town of Superior,,{7353FD95-9946-4207-9FFA-9A61EA9C3454},SUPR- 11
-105.580999999599,40.0836479997836,316,Beaver Creek Trailhead,Trailhead,None,https://www.fs.usda.gov/recarea/arp/recarea/?recid=28186,USFS,,{C33F7E40-DF53-473F-9988-60C0628A413D},USFS-28186
-105.532667000035,40.0800049999993,317,Brainard Gateway Trailhead,Trailhead,Parking,https://www.fs.usda.gov/recarea/arp/recarea/?recid=28190,USFS,,{810FDFFE-200E-4C41-8DEC-EFAF8DBDF0D9},USFS-28190
-105.583420999714,40.0780829997345,318,Long Lake Trailhead,Trailhead,None,https://www.fs.usda.gov/recarea/arp/recarea/?recid=28196,USFS,,{FA780897-24D9-4802-9645-494D7881C7FA},USFS-28196
-105.580797000108,40.0825920000029,319,Mitchell Lake Trailhead,Trailhead,None,https://www.fs.usda.gov/recarea/arp/recarea/?recid=28200,USFS,,{EFDC3813-1CEE-4576-988A-1B6F5C65C762},USFS-28200
-105.524000000275,40.1211799996966,320,Beaver Reservoir Trailhead,Trailhead,None,https://www.fs.usda.gov/recarea/arp/recarea/?recid=28210,USFS,,{65B3FA60-D5EC-45C8-B206-EF15779A6111},USFS-28210
-105.586000000013,40.1371709998466,321,Buchanan Pass Wilderness Trailhead,Trailhead,None,https://www.fs.usda.gov/recarea/arp/recarea/?recid=28222,USFS,,{AA59705E-B147-4D60-AFF6-0FC3EF1C65E9},USFS-28222
-105.441999999781,40.124433999807,322,Ceran Saint Vrain Trailhead,Trailhead,None,https://www.fs.usda.gov/recarea/arp/recarea/?recid=28230,USFS,,{994F41F0-C8A2-444D-BA3F-56F423BF8032},USFS-28230
-105.634000000389,39.995093000304,323,Fourth of July Trailhead,Trailhead,None,https://www.fs.usda.gov/recarea/arp/recarea/?recid=28264,USFS,,{D22A008C-87C6-43E1-BC1F-BB49E1104060},USFS-28264
-105.594999999859,39.9515679998123,324,Hessie Trailhead,Trailhead,None,https://www.fs.usda.gov/recarea/arp/recarea/?recid=28274,USFS,,{70370BD5-E2F7-40C8-836C-05696E1D449A},USFS-28274
-105.524000000275,40.1299469999239,325,Middle Saint Vrain Trailhead,Trailhead,None,https://www.fs.usda.gov/recarea/arp/recarea/?recid=28300,USFS,,{0B3D000B-3BDB-455F-B101-798079892EE9},USFS-28300
-105.569000000403,40.0097130000166,326,Rainbow Lakes Trailhead,Trailhead,None,https://www.fs.usda.gov/recarea/arp/recarea/?recid=28328,USFS,,{EA396AED-C6ED-46A1-A859-0C7510B60A35},USFS-28328
-105.534155000014,40.0801240001848,327,Red Rock Trailhead,Trailhead,None,https://www.fs.usda.gov/recarea/arp/recarea/?recid=28330,USFS,,{83FB5B22-9D93-49C0-BEF6-66A3B8BDDF24},USFS-28330
-105.533000000121,40.1742349998359,328,Saint Vrain Mountain Trailhead,Trailhead,None,https://www.fs.usda.gov/recarea/arp/recarea/?recid=28336,USFS,,{020F41EF-05F0-4EDD-97A2-2A43B0CCC118},USFS-28336
-105.525000000358,40.0278539998189,329,Sourdough Trailhead,Trailhead,None,https://www.fs.usda.gov/recarea/arp/recarea/?recid=28342,USFS,,{6E1BE2F4-F55D-41C3-8038-CB80AB5A48B1},USFS-28342
-105.487999999992,40.1055199999289,330,South Saint Vrain Trailhead,Trailhead,None,https://www.fs.usda.gov/recarea/arp/recarea/?recid=28350,USFS,,{D4447F2E-677C-4728-9B4C-8C596635023E},USFS-28350
-105.504401000275,39.9504989998347,331,West Magnolia,Trailhead,None,https://www.fs.usda.gov/recarea/arp/recarea/?recid=28366,USFS,,{2A1430EE-3F7B-4691-9268-A6C2728B0FBB},USFS-28366
